rv_10,log_close,log_return_lag_1,log_return_lag_2,log_return_lag_3,log_return_lag_4,log_return_lag_5,rv_10_lag_1,log_volume,volume_change
0.013258545916645182,3.8481009120984497,-0.0072889698964635485,-0.0002059556099842652,-0.003187466298561148,0.011512752931284176,0.012698666528461633,0.014853976906337083,17.887548159663833,-0.2181275484369587
0.011056332804213418,3.871346912434156,0.005948898184802598,-0.0072889698964635485,-0.0002059556099842652,-0.003187466298561148,0.011512752931284176,0.013258545916645182,18.48087233084624,0.8099951598939268
0.011516448730464143,3.868419888614865,0.02324600033570645,0.005948898184802598,-0.0072889698964635485,-0.0002059556099842652,-0.003187466298561148,0.011056332804213418,18.252224221787838,-0.20439154834092876
0.011288886399890858,3.876423498781279,-0.002927023819291108,0.02324600033570645,0.005948898184802598,-0.0072889698964635485,-0.0002059556099842652,0.011516448730464143,18.27050880509398,0.01845276980903421
0.009546230281709943,3.873008655257903,0.008003610166413822,-0.002927023819291108,0.02324600033570645,0.005948898184802598,-0.0072889698964635485,0.011288886399890858,19.06884311080405,1.2218369433857021
0.009206355010935665,3.8720019354536803,-0.0034148435233758434,0.008003610166413822,-0.002927023819291108,0.02324600033570645,0.005948898184802598,0.009546230281709943,18.10434676457181,-0.6188248683070924
0.010307327726138755,3.8567281692050766,-0.0010067198042227332,-0.0034148435233758434,0.008003610166413822,-0.002927023819291108,0.02324600033570645,0.009206355010935665,18.24966938505234,0.15641259247876005
0.012130371692529061,3.8781267153900236,-0.01527376624860377,-0.0010067198042227332,-0.0034148435233758434,0.008003610166413822,-0.002927023819291108,0.010307327726138755,18.462494246765775,0.237167956792262
0.012133048707587612,3.877826363115202,0.021398546184947076,-0.01527376624860377,-0.0010067198042227332,-0.0034148435233758434,0.008003610166413822,0.012130371692529061,18.241539723884923,-0.19824685911575712
0.01231887538936605,3.8686728856650725,-0.0003003522748215026,0.021398546184947076,-0.01527376624860377,-0.0010067198042227332,-0.0034148435233758434,0.012133048707587612,18.639353516210814,0.4885668215333234
0.013253582488480112,3.886847211472968,-0.009153477450129621,-0.0003003522748215026,0.021398546184947076,-0.01527376624860377,-0.0010067198042227332,0.01231887538936605,18.506968525876886,-0.12399632279673167
0.011446568303787204,3.8926848484959753,0.018174325807895464,-0.009153477450129621,-0.0003003522748215026,0.021398546184947076,-0.01527376624860377,0.013253582488480112,18.0311992151454,-0.3785931824019374
